filepath,label,source,cough_source,noise_source,snr_db
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00395__snr10__cough_ALA_000347_oldv1_rank027_p0.804_src240.50-241.50_clip240.50-241.50__noise_ALA_E_2_2020-09-30_01-51-54_564__rank007__p0.931__325.50-327.00.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank027_p0.804_src240.50-241.50_clip240.50-241.50.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_01-51-54_564__rank007__p0.931__325.50-327.00.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00396__snr10__cough_ALA_E_2_2020-09-30_00-03-47_130__rank014__p0.991__293.70-296.20__noise_ALA_000347_oldv1_rank054_p0.750_src39.40-40.40_clip39.40-40.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-03-47_130__rank014__p0.991__293.70-296.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank054_p0.750_src39.40-40.40_clip39.40-40.40.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00397__snr5__cough_ALA_000347_oldv1_rank021_p0.926_src275.40-276.40_clip275.40-276.40__noise_ALA_000347_v2_rank027_p0.820_src209.10-210.10_clip209.10-210.10.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank021_p0.926_src275.40-276.40_clip275.40-276.40.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_v2_rank027_p0.820_src209.10-210.10_clip209.10-210.10.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00398__snr5__cough_ALA_000347_oldv1_rank032_p0.812_src46.60-47.60_clip46.60-47.60__noise_sample01_rank004_p0.955_src156.10-157.10_clip156.10-157.10.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank032_p0.812_src46.60-47.60_clip46.60-47.60.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\sample01_rank004_p0.955_src156.10-157.10_clip156.10-157.10.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00399__snr0__cough_ALA_E_2_2020-09-29_23-57-46_617__rank017__p0.981__3.40-5.60__noise_ALA_E_2_2020-09-30_00-27-48_845__rank009__p0.771__194.30-195.80.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-29_23-57-46_617__rank017__p0.981__3.40-5.60.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-27-48_845__rank009__p0.771__194.30-195.80.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00400__snr10__cough_ALA_E_2_2020-09-30_00-51-50_372__rank009__p0.982__307.80-310.00__noise_ALA_E_2_2020-09-30_01-39-53_821__rank001__p0.951__222.10-224.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-51-50_372__rank009__p0.982__307.80-310.00.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_01-39-53_821__rank001__p0.951__222.10-224.50.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00401__snr0__cough_ALA_000347_oldv1_rank038_p0.791_src27.70-28.70_clip27.70-28.70__noise_ALA_000347_rank040_p0.791_src97.10-98.10_clip97.10-98.10.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank038_p0.791_src27.70-28.70_clip27.70-28.70.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank040_p0.791_src97.10-98.10_clip97.10-98.10.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00402__snr10__cough_ALA_000347_v2_rank039_p0.780_src4.00-5.00_clip4.00-5.00__noise_ALA_E_2_2020-09-30_00-03-47_130__rank020__p0.986__172.20-174.00.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_v2_rank039_p0.780_src4.00-5.00_clip4.00-5.00.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\mixed_noise\ALA_E_2_2020-09-30_00-03-47_130__rank020__p0.986__172.20-174.00.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00403__snr10__cough_ALA_E_2_2020-09-30_01-03-51_362__rank004__p0.992__245.20-248.60__noise_ALA_E_2_2020-09-30_00-15-47_817__rank016__p0.946__138.70-140.30.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-03-51_362__rank004__p0.992__245.20-248.60.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-15-47_817__rank016__p0.946__138.70-140.30.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00404__snr0__cough_ALA_000347_rank036_p0.796_src355.10-356.10_clip355.10-356.10__noise_ALA_E_2_2020-09-30_00-57-50_867__rank020__p0.837__28.70-30.20.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_rank036_p0.796_src355.10-356.10_clip355.10-356.10.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-57-50_867__rank020__p0.837__28.70-30.20.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00405__snr0__cough_ALA_000347_oldv1_rank060_p0.733_src321.30-322.30_clip321.30-322.30__noise_ALA_000347_rank042_p0.780_src246.10-247.10_clip246.10-247.10.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank060_p0.733_src321.30-322.30_clip321.30-322.30.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank042_p0.780_src246.10-247.10_clip246.10-247.10.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00406__snr5__cough_ALA_000347_oldv1_rank071_p0.786_src33.70-34.70_clip33.70-34.70__noise_ALA_E_2_2020-09-30_00-51-50_372__rank016__p0.964__78.00-79.40.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank071_p0.786_src33.70-34.70_clip33.70-34.70.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-51-50_372__rank016__p0.964__78.00-79.40.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00407__snr10__cough_ALA_E_2_2020-09-30_00-03-47_130__rank004__p0.997__145.50-147.80__noise_ALA_000347_rank022_p0.848_src201.60-202.60_clip201.60-202.60.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-03-47_130__rank004__p0.997__145.50-147.80.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank022_p0.848_src201.60-202.60_clip201.60-202.60.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00408__snr10__cough_ALA_000347_oldv1_rank052_p0.801_src311.60-312.60_clip311.60-312.60__noise_ALA_E_2_2020-09-30_01-39-53_821__rank001__p0.951__222.10-224.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank052_p0.801_src311.60-312.60_clip311.60-312.60.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_01-39-53_821__rank001__p0.951__222.10-224.50.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00409__snr0__cough_ALA_E_2_2020-09-30_00-09-47_321__rank008__p0.975__41.70-44.70__noise_ALA_E_2_2020-09-30_00-15-47_817__rank019__p0.936__41.70-45.00.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-09-47_321__rank008__p0.975__41.70-44.70.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-15-47_817__rank019__p0.936__41.70-45.00.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00410__snr10__cough_ALA_E_2_2020-09-30_00-51-50_372__rank009__p0.982__307.80-310.00__noise_ALA_000347_oldv1_rank023_p0.823_src315.20-316.20_clip315.20-316.20.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-51-50_372__rank009__p0.982__307.80-310.00.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank023_p0.823_src315.20-316.20_clip315.20-316.20.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00411__snr5__cough_ALA_E_2_2020-09-30_00-09-47_321__rank010__p0.973__269.80-271.20__noise_ALA_000347_oldv1_rank029_p0.839_src243.80-244.80_clip243.80-244.80.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-09-47_321__rank010__p0.973__269.80-271.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank029_p0.839_src243.80-244.80_clip243.80-244.80.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00412__snr10__cough_ALA_000347_oldv1_rank046_p0.733_src170.60-171.60_clip170.60-171.60__noise_ALA_E_2_2020-09-30_00-45-49_855__rank013__p0.894__102.80-104.80.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank046_p0.733_src170.60-171.60_clip170.60-171.60.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-45-49_855__rank013__p0.894__102.80-104.80.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00413__snr0__cough_ALA_E_2_2020-09-30_01-15-52_167__rank007__p0.964__159.80-161.50__noise_ALA_E_2_2020-09-30_00-57-50_867__rank002__p0.967__166.60-169.20.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-15-52_167__rank007__p0.964__159.80-161.50.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_00-57-50_867__rank002__p0.967__166.60-169.20.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00414__snr10__cough_ALA_E_2_2020-09-30_01-45-54_312__rank009__p0.956__57.20-59.60__noise_ALA_000347_oldv1_rank043_p0.816_src249.20-250.20_clip249.20-250.20.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_01-45-54_312__rank009__p0.956__57.20-59.60.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank043_p0.816_src249.20-250.20_clip249.20-250.20.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00415__snr0__cough_ALA_E_2_2020-09-29_23-57-46_617__rank017__p0.981__3.40-5.60__noise_ALA_E_2_2020-09-30_00-15-47_817__rank003__p0.992__233.20-235.30.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-29_23-57-46_617__rank017__p0.981__3.40-5.60.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-15-47_817__rank003__p0.992__233.20-235.30.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00416__snr0__cough_ALA_000347_oldv1_rank029_p0.906_src308.30-309.30_clip308.30-309.30__noise_ALA_E_2_2020-09-30_01-39-53_821__rank007__p0.840__170.10-172.00.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank029_p0.906_src308.30-309.30_clip308.30-309.30.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-39-53_821__rank007__p0.840__170.10-172.00.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00417__snr0__cough_ALA_000347_oldv1_rank060_p0.733_src321.30-322.30_clip321.30-322.30__noise_ALA_E_2_2020-09-30_00-15-47_817__rank014__p0.954__109.00-111.60.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank060_p0.733_src321.30-322.30_clip321.30-322.30.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-15-47_817__rank014__p0.954__109.00-111.60.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00418__snr0__cough_ALA_E_2_2020-09-29_23-57-46_617__rank001__p1.000__103.30-105.80__noise_ALA_E_2_2020-09-30_01-03-51_362__rank002__p0.994__326.50-329.20.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-29_23-57-46_617__rank001__p1.000__103.30-105.80.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_01-03-51_362__rank002__p0.994__326.50-329.20.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00419__snr5__cough_ALA_000347_oldv1_rank041_p0.740_src5.70-6.70_clip5.70-6.70__noise_ALA_000347_oldv1_rank057_p0.715_src269.80-270.80_clip269.80-270.80.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank041_p0.740_src5.70-6.70_clip5.70-6.70.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank057_p0.715_src269.80-270.80_clip269.80-270.80.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00420__snr10__cough_ALA_000347_v2_rank005_p0.949_src354.30-355.30_clip354.30-355.30__noise_ALA_E_2_2020-09-30_01-21-52_571__rank009__p0.918__85.20-86.90.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_v2_rank005_p0.949_src354.30-355.30_clip354.30-355.30.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-21-52_571__rank009__p0.918__85.20-86.90.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00421__snr5__cough_ALA_000347_oldv1_rank021_p0.825_src306.80-307.80_clip306.80-307.80__noise_ALA_E_2_2020-09-30_00-57-50_867__rank008__p0.931__31.10-32.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank021_p0.825_src306.80-307.80_clip306.80-307.80.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_00-57-50_867__rank008__p0.931__31.10-32.50.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00422__snr10__cough_ALA_000347_oldv1_rank050_p0.757_src339.30-340.30_clip339.30-340.30__noise_ALA_000347_rank054_p0.769_src145.30-146.30_clip145.30-146.30.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank050_p0.757_src339.30-340.30_clip339.30-340.30.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank054_p0.769_src145.30-146.30_clip145.30-146.30.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00423__snr10__cough_ALA_000347_oldv1_rank019_p0.928_src303.30-304.30_clip303.30-304.30__noise_ALA_000347_oldv1_rank038_p0.753_src223.90-224.90_clip223.90-224.90.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank019_p0.928_src303.30-304.30_clip303.30-304.30.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank038_p0.753_src223.90-224.90_clip223.90-224.90.wav,10.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00424__snr0__cough_ALA_E_2_2020-09-30_00-57-50_867__rank015__p0.883__134.60-137.10__noise_ALA_000347_oldv1_rank068_p0.687_src217.60-218.60_clip217.60-218.60.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-57-50_867__rank015__p0.883__134.60-137.10.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank068_p0.687_src217.60-218.60_clip217.60-218.60.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00425__snr0__cough_ALA_000347_v2_rank011_p0.884_src280.80-281.80_clip280.80-281.80__noise_ALA_E_2_2020-09-30_00-15-47_817__rank004__p0.992__33.90-35.80.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_v2_rank011_p0.884_src280.80-281.80_clip280.80-281.80.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\pig_whistle_squeal\ALA_E_2_2020-09-30_00-15-47_817__rank004__p0.992__33.90-35.80.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00426__snr0__cough_ALA_E_2_2020-09-30_00-57-50_867__rank016__p0.861__130.30-132.20__noise_ALA_000347_rank020_p0.855_src212.50-213.50_clip212.50-213.50.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-57-50_867__rank016__p0.861__130.30-132.20.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank020_p0.855_src212.50-213.50_clip212.50-213.50.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00427__snr0__cough_ALA_000347_oldv1_rank074_p0.781_src134.50-135.50_clip134.50-135.50__noise_ALA_000347_oldv1_rank046_p0.727_src296.10-297.10_clip296.10-297.10.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank074_p0.781_src134.50-135.50_clip134.50-135.50.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_oldv1_rank046_p0.727_src296.10-297.10_clip296.10-297.10.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00428__snr5__cough_ALA_000347_oldv1_rank044_p0.815_src131.70-132.70_clip131.70-132.70__noise_ALA_E_2_2020-09-30_01-51-54_564__rank014__p0.869__237.80-239.60.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank044_p0.815_src131.70-132.70_clip131.70-132.70.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-51-54_564__rank014__p0.869__237.80-239.60.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00429__snr0__cough_ALA_000347_oldv1_rank074_p0.781_src134.50-135.50_clip134.50-135.50__noise_ALA_000347_rank075_p0.723_src327.10-328.10_clip327.10-328.10.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank074_p0.781_src134.50-135.50_clip134.50-135.50.wav,C:\py\pigsound\pig-sound-classification\det_round1_clips\other_clean\ALA_000347_rank075_p0.723_src327.10-328.10_clip327.10-328.10.wav,0.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00430__snr5__cough_ALA_E_2_2020-09-30_00-51-50_372__rank020__p0.959__353.80-355.90__noise_ALA_E_2_2020-09-30_01-51-54_564__rank013__p0.879__196.60-198.20.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\cough_clean\ALA_E_2_2020-09-30_00-51-50_372__rank020__p0.959__353.80-355.90.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\equipment\ALA_E_2_2020-09-30_01-51-54_564__rank013__p0.879__196.60-198.20.wav,5.0
C:\py\pigsound\pig-sound-classification\data\augmented\round4_noise_mix_v2\cough\mix_00431__snr10__cough_ALA_000347_oldv1_rank002_p0.921_src242.10-243.10_clip242.10-243.10__noise_ALA_E_2_2020-09-30_01-09-51_828__rank019__p0.928__353.90-355.90.wav,cough,noise_mixed_cough,C:\py\pigsound\pig-sound-classification\det_round1_clips\cough_clean\ALA_000347_oldv1_rank002_p0.921_src242.10-243.10_clip242.10-243.10.wav,C:\py\pigsound\pig-sound-classification\det_round4_clips\reviewed\other_clean\fan_noise\ALA_E_2_2020-09-30_01-09-51_828__rank019__p0.928__353.90-355.90.wav,10.0
